type,text_index,line_id,text
dhamma@dn29@1@dn29:36.13@sayaṅkataṁ sukhadukkhaṁ … 
dhamma@dn29@3@dn29:36.13@
dhamma@dn29@1@dn29:36.14@paraṅkataṁ sukhadukkhaṁ … 
dhamma@dn29@3@dn29:36.14@
dhamma@dn29@1@dn29:36.15@sayaṅkatañca paraṅkatañca sukhadukkhaṁ … 
dhamma@dn29@3@dn29:36.15@
dhamma@dn29@1@dn29:36.16@asayaṅkāraṁ aparaṅkāraṁ adhiccasamuppannaṁ sukhadukkhaṁ, idameva saccaṁ moghamaññan’ti. 
dhamma@dn29@3@dn29:36.16@
dhamma@dn29@1@dn29:36.19@“asayaṅkāraṁ aparaṅkāraṁ adhiccasamuppannaṁ sukhadukkhan”’ti? 
dhamma@dn29@3@dn29:36.19@
dhamma@dn30@1@dn30:1.25.3@‘kiṁ, bhante, kusalaṁ, kiṁ akusalaṁ, kiṁ sāvajjaṁ, kiṁ anavajjaṁ, kiṁ sevitabbaṁ, kiṁ na sevitabbaṁ, kiṁ me karīyamānaṁ dīgharattaṁ ahitāya dukkhāya assa, kiṁ vā pana me karīyamānaṁ dīgharattaṁ hitāya sukhāya assā’ti. 
dhamma@dn30@3@dn30:1.25.3@‘Sirs, what is skillful? What is unskillful? What is blameworthy? What is blameless? What should be cultivated? What should not be cultivated? Doing what leads to my lasting harm and suffering? Doing what leads to my lasting welfare and happiness?’ 
dhamma@dn31@1@dn31:9.2@Attāpissa agutto arakkhito hoti, puttadāropissa agutto arakkhito hoti, sāpateyyampissa aguttaṁ arakkhitaṁ hoti, saṅkiyo ca hoti pāpakesu ṭhānesu, abhūtavacanañca tasmiṁ rūhati, bahūnañca dukkhadhammānaṁ purakkhato hoti. 
dhamma@dn31@3@dn31:9.2@Yourself, your partners and children, and your property are all left unguarded. You’re suspected of bad deeds. Untrue rumors spread about you. You’re at the forefront of many things that entail suffering. 
dhamma@dn31@1@dn31:21.2@Upakāro mitto suhado veditabbo, samānasukhadukkho mitto suhado veditabbo, atthakkhāyī mitto suhado veditabbo, anukampako mitto suhado veditabbo. 
dhamma@dn31@3@dn31:21.2@the helper, the friend in good times and bad, the counselor, and the one who’s compassionate. 
dhamma@dn31@1@dn31:23.1@Catūhi kho, gahapatiputta, ṭhānehi samānasukhadukkho mitto suhado veditabbo. 
dhamma@dn31@3@dn31:23.1@You can recognize a good-hearted friend who’s the same in good times and bad on four grounds. 
dhamma@dn31@1@dn31:23.3@Imehi kho, gahapatiputta, catūhi ṭhānehi samānasukhadukkho mitto suhado veditabbo. 
dhamma@dn31@3@dn31:23.3@You can recognize a good-hearted friend who’s the same in good times and bad on these four grounds. 
dhamma@dn31@1@dn31:26.2@sukhe dukkhe ca yo sakhā; 
dhamma@dn31@3@dn31:26.2@one the same in both pleasure and pain, 
dhamma@dn31@4@dn31:26.2@sukhe dukkhe → sukhadukkho (sya-all, mr) | ca yo sakhā → yo ca mitto sukhe dukhe (bj); yo ca mitto sukhe dukkhe (si, pts1ed) 
dhamma@dn32@1@dn32:3.17@sabbadukkhāpanūdanaṁ. 
dhamma@dn32@3@dn32:3.17@that dispels all suffering. 
dhamma@dn32@1@dn32:12.30@sabbadukkhāpanūdanaṁ. 
dhamma@dn32@3@dn32:12.30@
dhamma@dn33@1@dn33:1.10.55@sukhā vedanā, dukkhā vedanā, adukkhamasukhā vedanā. 
dhamma@dn33@3@dn33:1.10.55@pleasure, pain, and neutral. 
dhamma@dn33@1@dn33:1.10.56@Tisso dukkhatā—
dhamma@dn33@3@dn33:1.10.56@Three forms of suffering: 
dhamma@dn33@1@dn33:1.10.57@dukkhadukkhatā, saṅkhāradukkhatā, vipariṇāmadukkhatā. 
dhamma@dn33@3@dn33:1.10.57@the suffering inherent in painful feeling, the suffering inherent in conditions, and the suffering inherent in perishing. 
dhamma@dn33@1@dn33:1.11.23@Sukhassa ca pahānā dukkhassa ca pahānā, pubbeva somanassadomanassānaṁ atthaṅgamā, adukkhamasukhaṁ upekkhāsatipārisuddhiṁ catutthaṁ jhānaṁ upasampajja viharati. 
dhamma@dn33@3@dn33:1.11.23@Giving up pleasure and pain, and ending former happiness and sadness, they enter and remain in the fourth absorption, without pleasure or pain, with pure equanimity and mindfulness. 
dhamma@dn33@1@dn33:1.11.105@dukkhe ñāṇaṁ, dukkhasamudaye ñāṇaṁ, dukkhanirodhe ñāṇaṁ, dukkhanirodhagāminiyā paṭipadāya ñāṇaṁ. 
dhamma@dn33@3@dn33:1.11.105@knowing about suffering, the origin of suffering, the cessation of suffering, and the practice that leads to the cessation of suffering. 
dhamma@dn33@1@dn33:1.11.135@dukkhā paṭipadā dandhābhiññā, dukkhā paṭipadā khippābhiññā, sukhā paṭipadā dandhābhiññā, sukhā paṭipadā khippābhiññā. 
dhamma@dn33@3@dn33:1.11.135@painful practice with slow insight, painful practice with swift insight, pleasant practice with slow insight, and pleasant practice with swift insight. 
dhamma@dn33@1@dn33:1.11.141@atthāvuso, dhammasamādānaṁ paccuppannadukkhañceva āyatiñca dukkhavipākaṁ. 
dhamma@dn33@3@dn33:1.11.141@There is a way of taking up practices that is painful now and results in future pain. 
dhamma@dn33@1@dn33:1.11.142@Atthāvuso, dhammasamādānaṁ paccuppannadukkhaṁ āyatiṁ sukhavipākaṁ. 
dhamma@dn33@3@dn33:1.11.142@There is a way of taking up practices that is painful now but results in future pleasure. 
dhamma@dn33@1@dn33:1.11.143@Atthāvuso, dhammasamādānaṁ paccuppannasukhaṁ āyatiṁ dukkhavipākaṁ. 
dhamma@dn33@3@dn33:1.11.143@There is a way of taking up practices that is pleasant now but results in future pain. 
dhamma@dn33@1@dn33:2.1.71@Paññavā hoti udayatthagāminiyā paññāya samannāgato ariyāya nibbedhikāya sammādukkhakkhayagāminiyā. 
dhamma@dn33@3@dn33:2.1.71@They’re wise. They have the wisdom of arising and passing away which is noble, penetrative, and leads to the complete ending of suffering. 
dhamma@dn33@1@dn33:2.1.98@sukhindriyaṁ, dukkhindriyaṁ, somanassindriyaṁ, domanassindriyaṁ, upekkhindriyaṁ. 
dhamma@dn33@3@dn33:2.1.98@pleasure, pain, happiness, sadness, and equanimity. 
dhamma@dn33@1@dn33:2.1.140@aniccasaññā, anicce dukkhasaññā, dukkhe anattasaññā, pahānasaññā, virāgasaññā. 
dhamma@dn33@3@dn33:2.1.140@the perception of impermanence, the perception of suffering in impermanence, the perception of not-self in suffering, the perception of giving up, and the perception of fading away. 
dhamma@dn33@1@dn33:2.2.48@Puna caparaṁ, āvuso, bhikkhu yāyaṁ diṭṭhi ariyā niyyānikā niyyāti takkarassa sammā dukkhakkhayāya, tathārūpāya diṭṭhiyā diṭṭhisāmaññagato viharati sabrahmacārīhi āvi ceva raho ca. 
dhamma@dn33@3@dn33:2.2.48@They live according to the view shared with their spiritual companions, both in public and in private. That view is noble and emancipating, and brings one who practices it to the complete ending of suffering. 
dhamma@dn33@1@dn33:2.2.53@Yo so, āvuso, bhikkhu satthari agāravo viharati appatisso, dhamme agāravo viharati appatisso, saṅghe agāravo viharati appatisso, sikkhāya na paripūrakārī, so saṅghe vivādaṁ janeti. Yo hoti vivādo bahujanāhitāya bahujanāsukhāya anatthāya ahitāya dukkhāya devamanussānaṁ. 
dhamma@dn33@3@dn33:2.2.53@They create a dispute in the Saṅgha, which is for the hurt and unhappiness of the people, for the harm, hurt, and suffering of gods and humans. 
dhamma@dn33@1@dn33:2.2.63@Yo so, āvuso, bhikkhu satthari agāravo viharati appatisso, dhamme agāravo viharati appatisso, saṅghe agāravo viharati appatisso, sikkhāya na paripūrakārī, so saṅghe vivādaṁ janeti. Yo hoti vivādo bahujanāhitāya bahujanāsukhāya anatthāya ahitāya dukkhāya devamanussānaṁ. 
dhamma@dn33@3@dn33:2.2.63@
dhamma@dn33@1@dn33:2.2.128@aniccasaññā, anicce dukkhasaññā, dukkhe anattasaññā, pahānasaññā, virāgasaññā, nirodhasaññā. 
dhamma@dn33@3@dn33:2.2.128@the perception of impermanence, the perception of suffering in impermanence, the perception of not-self in suffering, the perception of giving up, the perception of fading away, and the perception of cessation. 
dhamma@dn33@1@dn33:3.1.141@lābho ca, alābho ca, yaso ca, ayaso ca, nindā ca, pasaṁsā ca, sukhañca, dukkhañca. 
dhamma@dn33@3@dn33:3.1.141@gain and loss, fame and disgrace, blame and praise, pleasure and pain. 
dhamma@dn33@1@dn33:3.3.32@Puna caparaṁ, āvuso, bhikkhu paññavā hoti, udayatthagāminiyā paññāya samannāgato ariyāya nibbedhikāya sammādukkhakkhayagāminiyā. 
dhamma@dn33@3@dn33:3.3.32@Furthermore, a mendicant is wise. They have the wisdom of arising and passing away which is noble, penetrative, and leads to the complete ending of suffering. 
dhamma@dn33@1@dn33:3.3.33@Yaṁpāvuso, bhikkhu paññavā hoti …pe… sammādukkhakkhayagāminiyā. 
dhamma@dn33@3@dn33:3.3.33@
dhamma@dn33@1@dn33:3.3.76@Idhāvuso, bhikkhu sukhassa ca pahānā dukkhassa ca pahānā pubbeva somanassadomanassānaṁ atthaṅgamā adukkhamasukhaṁ upekkhāsatipārisuddhiṁ catutthaṁ jhānaṁ upasampajja viharati. 
dhamma@dn33@3@dn33:3.3.76@It’s when, giving up pleasure and pain, and ending former happiness and sadness, they enter and remain in the fourth absorption, without pleasure or pain, with pure equanimity and mindfulness. 
dhamma@dn34@1@dn34:1.1.9@Dukkhassantakiriyāya, 
dhamma@dn34@3@dn34:1.1.9@for making an end of suffering, 
dhamma@dn34@1@dn34:1.4.11@sukhā vedanā, dukkhā vedanā, adukkhamasukhā vedanā. 
dhamma@dn34@3@dn34:1.4.11@pleasant, painful, and neutral. 
dhamma@dn34@1@dn34:1.5.39@dukkhaṁ ariyasaccaṁ, dukkhasamudayaṁ ariyasaccaṁ, dukkhanirodhaṁ ariyasaccaṁ, dukkhanirodhagāminī paṭipadā ariyasaccaṁ. 
dhamma@dn34@3@dn34:1.5.39@suffering, the origin of suffering, the cessation of suffering, and the practice that leads to the cessation of suffering. 
dhamma@dn34@4@dn34:1.5.39@dukkhanirodhaṁ → dukkhanirodho (bj, sya-all, km) 
dhamma@dn34@1@dn34:1.6.9@Paññavā hoti udayatthagāminiyā paññāya samannāgato ariyāya nibbedhikāya sammā dukkhakkhayagāminiyā. 
dhamma@dn34@3@dn34:1.6.9@They’re wise. They have the wisdom of arising and passing away which is noble, penetrative, and leads to the complete ending of suffering. 
dhamma@dn34@1@dn34:1.7.10@Puna caparaṁ, āvuso, bhikkhu yāyaṁ diṭṭhi ariyā niyyānikā niyyāti takkarassa sammā dukkhakkhayāya, tathārūpāya diṭṭhiyā diṭṭhi sāmaññagato viharati sabrahmacārīhi āvi ceva raho ca, 
dhamma@dn34@3@dn34:1.7.10@Furthermore, a mendicant lives according to the view shared with their spiritual companions, both in public and in private. That view is noble and emancipating, and delivers one who practices it to the complete ending of suffering. 
dhamma@dn34@1@dn34:2.1.36@lābho ca, alābho ca, yaso ca, ayaso ca, nindā ca, pasaṁsā ca, sukhañca, dukkhañca. 
dhamma@dn34@3@dn34:2.1.36@gain and loss, fame and disgrace, blame and praise, pleasure and pain. 
dhamma@dn34@1@dn34:2.2.64@asubhasaññā, maraṇasaññā, āhāre paṭikūlasaññā, sabbaloke anabhiratisaññā, aniccasaññā, anicce dukkhasaññā, dukkhe anattasaññā, pahānasaññā, virāgasaññā. 
dhamma@dn34@3@dn34:2.2.64@the perceptions of ugliness, death, repulsiveness in food, dissatisfaction with the whole world, impermanence, suffering in impermanence, not-self in suffering, giving up, and fading away. 
dhamma@dn34@1@dn34:2.3.31@Puna caparaṁ, āvuso, bhikkhu paññavā hoti udayatthagāminiyā paññāya samannāgato, ariyāya nibbedhikāya sammā dukkhakkhayagāminiyā. 
dhamma@dn34@3@dn34:2.3.31@Furthermore, a mendicant is wise. They have the wisdom of arising and passing away which is noble, penetrative, and leads to the complete ending of suffering. 
dhamma@dn34@1@dn34:2.3.94@Idhāvuso, bhikkhu sukhassa ca pahānā dukkhassa ca pahānā pubbeva somanassadomanassānaṁ atthaṅgamā adukkhamasukhaṁ upekkhāsatipārisuddhiṁ catutthaṁ jhānaṁ upasampajja viharati. 
dhamma@dn34@3@dn34:2.3.94@Giving up pleasure and pain, and ending former happiness and sadness, they enter and remain in the fourth absorption, without pleasure or pain, with pure equanimity and mindfulness. 
dhamma@dn34@1@dn34:2.3.109@asubhasaññā, maraṇasaññā, āhāre paṭikūlasaññā, sabbaloke anabhiratisaññā, aniccasaññā, anicce dukkhasaññā, dukkhe anattasaññā, pahānasaññā, virāgasaññā, nirodhasaññā. 
dhamma@dn34@3@dn34:2.3.109@the perceptions of ugliness, death, repulsiveness in food, dissatisfaction with the whole world, impermanence, suffering in impermanence, not-self in suffering, giving up, fading away, and cessation. 
dhamma@mn1@1@mn1:171.4@‘Nandī dukkhassa mūlan’ti—
dhamma@mn1@3@mn1:171.4@Because he has understood that taking pleasure is the root of suffering, 
dhamma@mn1@1@mn1:194.4@‘Nandī dukkhassa mūlan’ti—
dhamma@mn1@3@mn1:194.4@Because he has understood that taking pleasure is the root of suffering, 
dhamma@mn2@1@mn2:8.10@Diṭṭhisaṁyojanasaṁyutto, bhikkhave, assutavā puthujjano na parimuccati jātiyā jarāya maraṇena sokehi paridevehi dukkhehi domanassehi upāyāsehi; 
dhamma@mn2@3@mn2:8.10@An unlearned ordinary person who is fettered by views is not freed from rebirth, old age, and death, from sorrow, lamentation, pain, sadness, and distress. 
dhamma@mn2@1@mn2:8.11@‘na parimuccati dukkhasmā’ti vadāmi. 
dhamma@mn2@3@mn2:8.11@They’re not freed from suffering, I say. 
dhamma@mn2@1@mn2:11.1@So ‘idaṁ dukkhan’ti yoniso manasi karoti, ‘ayaṁ dukkhasamudayo’ti yoniso manasi karoti, ‘ayaṁ dukkhanirodho’ti yoniso manasi karoti, ‘ayaṁ dukkhanirodhagāminī paṭipadā’ti yoniso manasi karoti. 
dhamma@mn2@3@mn2:11.1@They rationally apply the mind: ‘This is suffering’ … ‘This is the origin of suffering’ … ‘This is the cessation of suffering’ … ‘This is the practice that leads to the cessation of suffering’. 
dhamma@mn2@1@mn2:18.2@Idha, bhikkhave, bhikkhu paṭisaṅkhā yoniso khamo hoti sītassa uṇhassa, jighacchāya pipāsāya. Ḍaṁsamakasavātātapasarīsapasamphassānaṁ, duruttānaṁ durāgatānaṁ vacanapathānaṁ, uppannānaṁ sārīrikānaṁ vedanānaṁ dukkhānaṁ tibbānaṁ kharānaṁ kaṭukānaṁ asātānaṁ amanāpānaṁ pāṇaharānaṁ adhivāsakajātiko hoti. 
dhamma@mn2@3@mn2:18.2@Take a mendicant who, reflecting rationally, endures cold, heat, hunger, and thirst. They endure the touch of flies, mosquitoes, wind, sun, and reptiles. They endure rude and unwelcome criticism. And they put up with physical pain—sharp, severe, acute, unpleasant, disagreeable, and life-threatening. 
dhamma@mn2@1@mn2:22.2@ayaṁ vuccati, bhikkhave: ‘bhikkhu sabbāsavasaṁvarasaṁvuto viharati, acchecchi taṇhaṁ, vivattayi saṁyojanaṁ, sammā mānābhisamayā antamakāsi dukkhassā’”ti. 
dhamma@mn2@3@mn2:22.2@They’re called a mendicant who lives having restrained all defilements, who has cut off craving, untied the fetters, and by rightly comprehending conceit has made an end of suffering.” 
dhamma@mn4@1@mn4:22-26.5@Sukhassa ca pahānā dukkhassa ca pahānā pubbeva somanassadomanassānaṁ atthaṅgamā adukkhamasukhaṁ upekkhāsatipārisuddhiṁ catutthaṁ jhānaṁ upasampajja vihāsiṁ. 
dhamma@mn4@3@mn4:22-26.5@With the giving up of pleasure and pain, and the ending of former happiness and sadness, I entered and remained in the fourth absorption, without pleasure or pain, with pure equanimity and mindfulness. 
dhamma@mn4@1@mn4:27.2@seyyathidaṁ—ekampi jātiṁ dvepi jātiyo tissopi jātiyo catassopi jātiyo pañcapi jātiyo dasapi jātiyo vīsampi jātiyo tiṁsampi jātiyo cattālīsampi jātiyo paññāsampi jātiyo jātisatampi jātisahassampi jātisatasahassampi anekepi saṁvaṭṭakappe anekepi vivaṭṭakappe anekepi saṁvaṭṭavivaṭṭakappe: ‘amutrāsiṁ evaṁnāmo evaṅgotto evaṁvaṇṇo evamāhāro evaṁsukhadukkhappaṭisaṁvedī evamāyupariyanto, so tato cuto amutra udapādiṁ; tatrāpāsiṁ evaṁnāmo evaṅgotto evaṁvaṇṇo evamāhāro evaṁsukhadukkhappaṭisaṁvedī evamāyupariyanto, so tato cuto idhūpapanno’ti. Iti sākāraṁ sauddesaṁ anekavihitaṁ pubbenivāsaṁ anussarāmi. 
dhamma@mn4@3@mn4:27.2@That is: one, two, three, four, five, ten, twenty, thirty, forty, fifty, a hundred, a thousand, a hundred thousand rebirths; many eons of the world contracting, many eons of the world expanding, many eons of the world contracting and expanding. I remembered: ‘There, I was named this, my clan was that, I looked like this, and that was my food. This was how I felt pleasure and pain, and that was how my life ended. When I passed away from that place I was reborn somewhere else. There, too, I was named this, my clan was that, I looked like this, and that was my food. This was how I felt pleasure and pain, and that was how my life ended. When I passed away from that place I was reborn here.’ And so I recollected my many kinds of past lives, with features and details. 
dhamma@mn4@1@mn4:31.2@So ‘idaṁ dukkhan’ti yathābhūtaṁ abbhaññāsiṁ, ‘ayaṁ dukkhasamudayo’ti yathābhūtaṁ abbhaññāsiṁ, ‘ayaṁ dukkhanirodho’ti yathābhūtaṁ abbhaññāsiṁ, ‘ayaṁ dukkhanirodhagāminī paṭipadā’ti yathābhūtaṁ abbhaññāsiṁ. 
dhamma@mn4@3@mn4:31.2@I truly understood: ‘This is suffering’ … ‘This is the origin of suffering’ … ‘This is the cessation of suffering’ … ‘This is the practice that leads to the cessation of suffering’. 
dhamma@mn6@1@mn6:12.1@Ākaṅkheyya ce, bhikkhave, bhikkhu: ‘tiṇṇaṁ saṁyojanānaṁ parikkhayā rāgadosamohānaṁ tanuttā sakadāgāmī assaṁ sakideva imaṁ lokaṁ āgantvā dukkhassantaṁ kareyyan’ti, sīlesvevassa paripūrakārī …pe… brūhetā suññāgārānaṁ. 
dhamma@mn6@3@mn6:12.1@A mendicant might wish: ‘May I, with the ending of three fetters, and the weakening of greed, hate, and delusion, become a once-returner, coming back to this world once only, then making an end of suffering.’ So let them fulfill their precepts … 
dhamma@mn6@1@mn6:17.1@Ākaṅkheyya ce, bhikkhave, bhikkhu: ‘anekavihitaṁ pubbenivāsaṁ anussareyyaṁ, seyyathidaṁ—ekampi jātiṁ dvepi jātiyo tissopi jātiyo catassopi jātiyo pañcapi jātiyo dasapi jātiyo vīsampi jātiyo tiṁsampi jātiyo cattālīsampi jātiyo paññāsampi jātiyo jātisatampi jātisahassampi jāti satasahassampi anekepi saṁvaṭṭakappe anekepi vivaṭṭakappe anekepi saṁvaṭṭavivaṭṭakappe—amutrāsiṁ evaṁnāmo evaṅgotto evaṁvaṇṇo evamāhāro evaṁsukhadukkhappaṭisaṁvedī evamāyupariyanto, so tato cuto amutra udapādiṁ; tatrāpāsiṁ evaṁnāmo evaṅgotto evaṁvaṇṇo evamāhāro evaṁsukhadukkhappaṭisaṁvedī evamāyupariyanto, so tato cuto idhūpapannoti. Iti sākāraṁ sauddesaṁ anekavihitaṁ pubbenivāsaṁ anussareyyan’ti, 
dhamma@mn6@3@mn6:17.1@A mendicant might wish: ‘May I recollect many kinds of past lives. That is: one, two, three, four, five, ten, twenty, thirty, forty, fifty, a hundred, a thousand, a hundred thousand rebirths; many eons of the world contracting, many eons of the world expanding, many eons of the world contracting and expanding. May I remember: “There, I was named this, my clan was that, I looked like this, and that was my food. This was how I felt pleasure and pain, and that was how my life ended. When I passed away from that place I was reborn somewhere else. There, too, I was named this, my clan was that, I looked like this, and that was my food. This was how I felt pleasure and pain, and that was how my life ended. When I passed away from that place I was reborn here.” May I thus recollect my many kinds of past lives, with features and details.’ 
